"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	25931	97789900	26.5	24.8
	"2006"	"2006"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	298	19749975	1.5	2.0
	"2006"	"2006"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	378	17969520	2.1	4.6
	"2006"	"2006"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	7529	101410496	7.4	4.8
	"2006"	"2006"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	10277	97789900	10.5	10.7
	"2006"	"2006"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	3246	19749975	16.4	21.5
	"2006"	"2006"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1176	17969520	6.5	16.5
	"2006"	"2006"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	45816	101410496	45.2	27.2
	"2006"	"2006"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	18844	97789900	19.3	20.3
	"2006"	"2006"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	35674	19749975	180.6	221.9
	"2006"	"2006"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	35787	17969520	199.2	334.4
	"2006"	"2006"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	260424	101410496	256.8	165.2
	"2006"	"2006"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	256459	97789900	262.3	254.6
	"2006"	"2006"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2751	19749975	13.9	17.2
	"2006"	"2006"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	2100	17969520	11.7	20.1
	"2006"	"2006"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	10583	101410496	10.4	6.6
	"2006"	"2006"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	6451	97789900	6.6	6.5
	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	9533	19749975	48.3	59.5
	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7349	17969520	40.9	70.2
	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	66945	101410496	66.0	42.5
	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	41941	97789900	42.9	42.7
	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2793	19749975	14.1	17.6
	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2449	17969520	13.6	26.2
	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	25556	101410496	25.2	16.0
	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	20863	97789900	21.3	21.8
	"2006"	"2006"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	3566	19749975	18.1	22.1
	"2006"	"2006"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4091	17969520	22.8	41.4
	"2006"	"2006"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	59289	101410496	58.5	40.6
	"2006"	"2006"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	52270	97789900	53.5	51.6
	"2006"	"2006"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	675	19749975	3.4	4.3
	"2006"	"2006"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	753	17969520	4.2	8.7
	"2006"	"2006"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	6869	101410496	6.8	4.3
	"2006"	"2006"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	7694	97789900	7.9	8.1
	"2006"	"2006"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	825	19749975	4.2	4.5
	"2006"	"2006"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1485	17969520	8.3	10.1
	"2006"	"2006"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	7393	101410496	7.3	5.8
	"2006"	"2006"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	13212	97789900	13.5	11.7
	"2006"	"2006"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4552	19749975	23.0	28.2
	"2006"	"2006"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3782	17969520	21.0	36.8
	"2006"	"2006"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	16793	101410496	16.6	10.9
	"2006"	"2006"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	16415	97789900	16.8	16.7
	"2006"	"2006"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	2200	19749975	11.1	10.4
	"2006"	"2006"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2706	17969520	15.1	12.4
	"2006"	"2006"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2607	101410496	2.6	3.4
	"2006"	"2006"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	3435	97789900	3.5	4.2
	"2006"	"2006"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	4241	19749975	21.5	22.9
	"2006"	"2006"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	9443	17969520	52.6	59.3
	"2006"	"2006"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	34072	101410496	33.6	28.1
	"2006"	"2006"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	57758	97789900	59.1	58.4
	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	279	19749975	1.4	1.4
	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1630	17969520	9.1	9.6
	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	6000	101410496	5.9	5.6
	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	21952	97789900	22.4	21.6
	"2006"	"2006"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1336	19749975	6.8	6.7
	"2006"	"2006"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	7566	17969520	42.1	39.7
	"2006"	"2006"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	1833	101410496	1.8	1.8
	"2006"	"2006"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	3575	97789900	3.7	3.6
	"2007"	"2007"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3434	19986736	17.2	20.6
	"2007"	"2007"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2807	18197963	15.4	25.8
	"2007"	"2007"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	14203	101520150	14.0	9.5
	"2007"	"2007"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	11653	97972271	11.9	11.3
	"2007"	"2007"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	2271	19986736	11.4	11.7
	"2007"	"2007"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	4127	18197963	22.7	24.6
	"2007"	"2007"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	544	101520150	0.5	0.5
	"2007"	"2007"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	2638	97972271	2.7	2.5
	"2007"	"2007"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	30675	19986736	153.5	178.7
	"2007"	"2007"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	32766	18197963	180.1	290.5
	"2007"	"2007"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	218904	101520150	215.6	156.1
	"2007"	"2007"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	237672	97972271	242.6	220.8
	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	6909	19986736	34.6	41.5
	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	5434	18197963	29.9	47.2
	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	24462	101520150	24.1	16.7
	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	25584	97972271	26.1	24.1
	"2007"	"2007"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	358	19986736	1.8	2.3
	"2007"	"2007"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	431	18197963	2.4	5.3
	"2007"	"2007"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	7641	101520150	7.5	4.8
	"2007"	"2007"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	10457	97972271	10.7	10.7
	"2007"	"2007"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	3436	19986736	17.2	22.2
	"2007"	"2007"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1293	18197963	7.1	17.7
	"2007"	"2007"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	47075	101520150	46.4	27.6
	"2007"	"2007"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	19378	97972271	19.8	20.4
	"2007"	"2007"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	35200	19986736	176.1	213.8
	"2007"	"2007"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	35243	18197963	193.7	318.5
	"2007"	"2007"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	251454	101520150	247.7	157.3
	"2007"	"2007"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	251229	97972271	256.4	244.0
	"2007"	"2007"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2634	19986736	13.2	16.0
	"2007"	"2007"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	1963	18197963	10.8	18.3
	"2007"	"2007"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	10736	101520150	10.6	6.5
	"2007"	"2007"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	6480	97972271	6.6	6.4
	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	9464	19986736	47.4	57.6
	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7470	18197963	41.0	70.1
	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	66262	101520150	65.3	41.5
	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	41416	97972271	42.3	41.1
	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2627	19986736	13.1	16.1
	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2464	18197963	13.5	25.3
	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	23858	101520150	23.5	14.8
	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	19361	97972271	19.8	19.7
	"2007"	"2007"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	3663	19986736	18.3	22.2
	"2007"	"2007"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4167	18197963	22.9	41.5
	"2007"	"2007"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	60491	101520150	59.6	40.9
	"2007"	"2007"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	53989	97972271	55.1	52.2
	"2007"	"2007"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	686	19986736	3.4	4.3
	"2007"	"2007"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	732	18197963	4.0	8.1
	"2007"	"2007"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	6967	101520150	6.9	4.3
	"2007"	"2007"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	7713	97972271	7.9	7.9
	"2007"	"2007"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	863	19986736	4.3	4.5
	"2007"	"2007"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1662	18197963	9.1	10.9
	"2007"	"2007"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	7591	101520150	7.5	5.9
	"2007"	"2007"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	14007	97972271	14.3	12.2
	"2007"	"2007"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4588	19986736	23.0	27.8
	"2007"	"2007"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3730	18197963	20.5	35.5
	"2007"	"2007"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	17323	101520150	17.1	11.2
	"2007"	"2007"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	16896	97972271	17.2	16.8
	"2007"	"2007"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	2134	19986736	10.7	9.6
	"2007"	"2007"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2734	18197963	15.0	11.9
	"2007"	"2007"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2635	101520150	2.6	3.4
	"2007"	"2007"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	3429	97972271	3.5	4.2
	"2007"	"2007"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	4239	19986736	21.2	22.4
	"2007"	"2007"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	9093	18197963	50.0	56.2
	"2007"	"2007"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	35310	101520150	34.8	28.8
	"2007"	"2007"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	59274	97972271	60.5	59.4
	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	345	19986736	1.7	1.7
	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1571	18197963	8.6	9.0
	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	6237	101520150	6.1	5.8
	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	22660	97972271	23.1	22.1
	"2007"	"2007"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1269	19986736	6.3	6.3
	"2007"	"2007"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	7477	18197963	41.1	39.0
	"2007"	"2007"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	1843	101520150	1.8	1.9
	"2007"	"2007"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	3669	97972271	3.7	3.8
	"2008"	"2008"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3518	20223930	17.4	20.5
	"2008"	"2008"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2841	18427803	15.4	25.5
	"2008"	"2008"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	14600	101626674	14.4	9.7
	"2008"	"2008"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	12092	98157123	12.3	11.4
	"2008"	"2008"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	1962	20223930	9.7	10.0
	"2008"	"2008"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	3724	18427803	20.2	21.8
	"2008"	"2008"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	532	101626674	0.5	0.5
	"2008"	"2008"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	2471	98157123	2.5	2.3
	"2008"	"2008"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	30625	20223930	151.4	173.8
	"2008"	"2008"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	32654	18427803	177.2	278.9
	"2008"	"2008"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	218238	101626674	214.7	153.6
	"2008"	"2008"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	238846	98157123	243.3	217.2
	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	6556	20223930	32.4	38.5
	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	5378	18427803	29.2	45.8
	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	24085	101626674	23.7	16.2
	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	25303	98157123	25.8	23.3
	"2008"	"2008"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	345	20223930	1.7	2.2
	"2008"	"2008"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	394	18427803	2.1	4.7
	"2008"	"2008"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	7629	101626674	7.5	4.8
	"2008"	"2008"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	10845	98157123	11.0	10.8
	"2008"	"2008"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	3630	20223930	17.9	22.8
	"2008"	"2008"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1394	18427803	7.6	18.2
	"2008"	"2008"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	51439	101626674	50.6	29.8
	"2008"	"2008"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	21780	98157123	22.2	22.4
	"2008"	"2008"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	34953	20223930	172.8	206.2
	"2008"	"2008"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	34965	18427803	189.7	307.6
	"2008"	"2008"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	250524	101626674	246.5	154.6
	"2008"	"2008"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	252572	98157123	257.3	240.0
	"2008"	"2008"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2834	20223930	14.0	16.8
	"2008"	"2008"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	2194	18427803	11.9	19.5
	"2008"	"2008"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	11263	101626674	11.1	6.8
	"2008"	"2008"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	7088	98157123	7.2	6.8
